h,s,v,emotion,is_error
0.098,0.476,0.699,Happiness,True
0.346,0.555,0.141,Fear,False
0.38,0.46,0.34,Disgust,False
0.278,0.799,0.289,Surprise,False
0.486,0.845,0.398,Surprise,False
0.313,0.243,0.223,Surprise,False
0.652,0.251,0.157,Fear,False
0.756,0.985,0.175,Fear,False
0.805,0.86,0.107,Fear,False
0.547,0.222,0.575,Surprise,False
0.742,0.345,0.301,Surprise,False
0.145,0.958,0.435,Surprise,False
0.239,0.852,0.527,Surprise,False
0.385,0.897,0.536,Surprise,False
0.401,0.346,0.878,Surprise,False
0.616,0.483,0.869,Surprise,False
0.808,0.353,0.527,Surprise,False
0.07,0.394,0.98,Surprise,False
0.265,0.351,0.295,Happiness,True
0.895,0.316,0.05,Fear,False
0.823,0.075,0.927,Surprise,False
0.551,0.503,0.879,Surprise,False
0.116,0.226,0.122,Fear,False
0.143,0.64,0.812,Surprise,False
0.996,0.05,0.607,Surprise,False
0.927,0.241,0.934,Surprise,False
0.876,0.946,0.641,Surprise,False
0.867,0.959,0.432,Surprise,False
0.902,0.272,0.234,Surprise,False
0.582,0.314,0.144,Fear,False
0.548,0.533,0.975,Surprise,False
0.504,0.797,0.408,Surprise,False
0.148,0.262,0.48,Surprise,False
0.668,0.682,0.719,Surprise,False
0.337,0.801,0.586,Surprise,False
0.316,0.225,0.165,Fear,False
0.971,0.387,0.614,Surprise,False
0.609,0.284,0.087,Sadness,True
0.964,0.284,0.078,Fear,False
0.084,0.121,0.901,Surprise,False
0.451,0.89,0.646,Surprise,False
0.818,0.434,0.701,Surprise,False
0.41,0.952,0.235,Surprise,False
0.024,0.456,0.814,Surprise,False
0.812,0.761,0.927,Surprise,False
0.757,0.06,0.549,Surprise,False
0.094,0.41,0.897,Surprise,False
0.986,0.002,0.781,Surprise,False
0.181,0.42,0.219,Surprise,False
0.638,0.073,0.644,Surprise,False
0.731,0.273,0.033,Fear,False
0.055,0.737,0.525,Surprise,False
0.168,0.167,0.303,Surprise,False
0.76,0.049,0.75,Surprise,False
0.476,0.406,0.749,Surprise,False
0.492,0.823,0.388,Surprise,False
0.221,0.32,0.384,Disgust,False
0.165,0.482,0.523,Surprise,False
0.927,0.394,0.222,Surprise,False
0.436,0.112,0.936,Surprise,False
0.51,0.367,0.976,Surprise,False
0.552,0.781,0.095,Disgust,True
0.322,0.075,0.185,Fear,False
0.788,0.482,0.803,Surprise,False
0.91,0.908,0.515,Surprise,False
0.86,0.63,0.927,Surprise,False
0.315,0.895,0.664,Happiness,True
0.972,0.848,0.384,Surprise,False
0.975,0.005,0.038,Fear,False
0.641,0.965,0.552,Surprise,False
0.771,0.773,0.011,Fear,False
0.161,0.69,0.755,Surprise,False
0.728,0.689,0.643,Surprise,False
0.403,0.028,0.718,Surprise,False
0.336,0.27,0.691,Surprise,False
0.05,0.748,0.896,Disgust,True
0.386,0.459,0.662,Disgust,False
0.126,0.763,0.747,Happiness,False
0.351,0.538,0.805,Surprise,False
0.007,0.025,0.483,Surprise,False
0.208,0.024,0.621,Surprise,False
0.452,0.828,0.594,Surprise,False
0.301,0.034,0.484,Surprise,False
0.734,0.147,0.228,Surprise,False
0.077,0.864,0.171,Fear,False
0.821,0.463,0.214,Happiness,True
0.989,0.465,0.759,Surprise,False
0.418,0.022,0.938,Surprise,False
0.249,0.42,0.171,Fear,False
0.285,0.832,0.835,Surprise,False
0.599,0.916,0.176,Fear,False
0.989,0.221,0.498,Surprise,False
0.596,0.858,0.511,Surprise,False
0.746,0.541,0.939,Surprise,False
0.669,0.509,0.97,Surprise,False
0.889,0.911,0.351,Surprise,False
0.93,0.5,0.135,Fear,False
0.036,0.336,0.702,Surprise,False
0.55,0.441,0.183,Fear,False
0.931,0.888,0.51,Surprise,False
0.916,0.728,0.935,Happiness,True
0.574,0.71,0.843,Surprise,False
0.276,0.899,0.071,Fear,False
0.395,0.857,0.017,Fear,False
0.372,0.698,0.957,Surprise,False
0.749,0.391,0.72,Surprise,False
0.753,0.873,0.416,Happiness,True
0.484,0.683,0.783,Surprise,False
0.704,0.29,0.459,Sadness,False
0.223,0.049,0.72,Surprise,False
0.484,0.085,0.944,Surprise,False
0.266,0.472,0.612,Disgust,False
0.789,0.231,0.683,Surprise,False
0.756,0.426,0.949,Surprise,False
0.799,0.495,0.326,Surprise,False
0.966,0.345,0.41,Surprise,False
0.943,0.189,0.832,Surprise,False
0.28,0.523,0.552,Disgust,False
0.921,0.861,0.507,Surprise,False
0.681,0.515,0.681,Surprise,False
0.842,0.469,0.191,Fear,False
0.841,0.996,0.014,Fear,False
0.647,0.302,0.229,Sadness,False
0.609,0.6,0.602,Surprise,False
0.225,0.282,0.082,Fear,False
0.409,0.853,0.983,Surprise,False
0.669,0.317,0.872,Surprise,False
0.065,0.575,0.702,Surprise,False
0.24,0.803,0.547,Surprise,False
0.963,0.329,0.078,Fear,False
0.568,0.844,0.476,Surprise,False
0.821,0.946,0.158,Fear,False
0.457,0.091,0.227,Surprise,False
0.419,0.625,0.148,Fear,False
0.027,0.595,0.259,Surprise,False
0.168,0.71,0.541,Surprise,False
0.292,0.309,0.337,Disgust,False
0.457,0.162,0.579,Surprise,False
0.153,0.665,0.377,Surprise,False
0.371,0.625,0.64,Disgust,False
0.246,0.04,0.266,Surprise,False
0.587,0.845,0.262,Surprise,False
0.546,0.623,0.571,Surprise,False
0.596,0.793,0.846,Surprise,False
0.594,0.963,0.56,Surprise,False
0.496,0.428,0.502,Surprise,False
0.343,0.805,0.772,Surprise,False
0.153,0.263,0.43,Surprise,False
0.021,0.044,0.795,Surprise,False
0.374,0.094,0.752,Surprise,False
0.795,0.858,0.104,Fear,False
0.779,0.624,0.777,Fear,True
0.706,0.881,0.019,Fear,False
0.151,0.634,0.355,Surprise,False
0.162,0.76,0.608,Surprise,False
0.86,0.122,0.236,Surprise,False
0.85,0.627,0.903,Surprise,False
0.025,0.02,0.466,Happiness,True
0.827,0.805,0.406,Surprise,False
0.903,0.432,0.92,Surprise,False
0.042,0.159,0.22,Surprise,False
0.718,0.072,0.24,Sadness,False
0.872,0.148,0.818,Surprise,False
0.603,0.757,0.656,Surprise,False
0.757,0.469,0.716,Surprise,False
0.28,0.548,0.643,Disgust,False
0.683,0.715,0.408,Surprise,False
0.717,0.38,0.017,Disgust,True
0.206,0.44,0.736,Surprise,False
0.31,0.081,0.819,Surprise,False
0.472,0.841,0.264,Surprise,False
0.187,0.208,0.123,Fear,False
0.69,0.308,0.255,Sadness,False
0.954,0.296,0.722,Happiness,True
0.385,0.931,0.459,Surprise,False
0.472,0.642,0.377,Surprise,False
0.491,0.783,0.88,Surprise,False
0.31,0.477,0.502,Disgust,False
0.448,0.844,0.336,Surprise,False
0.418,0.493,0.32,Surprise,False
0.347,0.172,0.858,Surprise,False
0.982,0.908,0.95,Anger,False
0.208,0.775,0.011,Fear,False
0.038,0.462,0.297,Surprise,False
0.277,0.946,0.917,Surprise,False
0.314,0.153,0.588,Surprise,False
0.792,0.577,0.105,Sadness,True
0.534,0.455,0.297,Fear,True
0.656,0.891,0.015,Fear,False
0.729,0.179,0.154,Fear,False
0.528,0.046,0.4,Surprise,False
0.122,0.036,0.606,Surprise,False
0.441,0.054,0.973,Surprise,False
0.291,0.749,0.83,Surprise,False
0.088,0.907,0.876,Happiness,False
0.417,0.328,0.262,Surprise,False
0.268,0.113,0.277,Happiness,True
0.18,0.814,0.722,Happiness,False
0.137,0.398,0.867,Surprise,False
0.999,0.278,0.899,Surprise,False
0.401,0.218,0.419,Surprise,False
0.079,0.444,0.172,Fear,False
0.777,0.653,0.091,Fear,False
0.236,0.181,0.828,Surprise,False
0.924,0.023,0.349,Fear,True
0.932,0.948,0.307,Surprise,False
0.374,0.435,0.573,Anger,True
0.272,0.749,0.018,Sadness,True
0.034,0.231,0.993,Surprise,False
0.811,0.57,0.536,Surprise,False
0.525,0.335,0.837,Surprise,False
0.494,0.069,0.54,Happiness,True
0.212,0.798,0.517,Surprise,False
0.797,0.248,0.116,Fear,False
0.241,0.847,0.818,Surprise,False
0.651,0.135,0.916,Surprise,False
0.227,0.938,0.077,Fear,False
0.144,0.123,0.895,Surprise,False
0.308,0.941,0.775,Surprise,False
0.191,0.657,0.423,Fear,True
0.149,0.09,0.933,Surprise,False
0.066,0.187,0.424,Happiness,True
0.951,0.192,0.784,Surprise,False
0.131,0.323,0.61,Surprise,False
0.976,0.908,0.965,Anger,False
0.563,0.789,0.847,Surprise,False
0.468,0.076,0.273,Surprise,False
0.535,0.842,0.112,Fear,False
0.654,0.443,0.744,Happiness,True
0.289,0.813,0.886,Surprise,False
0.294,0.867,0.644,Surprise,False
0.585,0.018,0.013,Fear,False
0.874,0.715,0.436,Surprise,False
0.272,0.651,0.844,Surprise,False
0.013,0.935,0.657,Anger,False
0.909,0.232,0.831,Surprise,False
0.039,0.359,0.343,Surprise,False
0.349,0.418,0.232,Surprise,False
0.668,0.164,0.398,Sadness,False
0.09,0.124,0.149,Fear,False
0.547,0.377,0.498,Surprise,False
0.82,0.635,0.172,Fear,False
0.795,0.904,0.787,Surprise,False
0.55,0.059,0.583,Surprise,False
0.89,0.642,0.615,Surprise,False
0.113,0.198,0.271,Surprise,False
0.531,0.967,0.047,Fear,False
0.194,0.112,0.428,Surprise,False
0.879,0.451,0.563,Surprise,False
0.29,0.529,0.565,Disgust,False
0.428,0.293,0.037,Fear,False
0.026,0.637,0.323,Surprise,False
0.163,0.26,0.059,Fear,False
0.238,0.204,0.385,Surprise,False
0.045,0.246,0.974,Surprise,False
0.439,0.676,0.712,Surprise,False
0.628,0.506,0.01,Sadness,True
0.949,0.352,0.506,Surprise,False
0.111,0.285,0.531,Surprise,False
0.654,0.113,0.682,Surprise,False
0.859,0.35,0.158,Fear,False
0.838,0.313,0.924,Surprise,False
0.404,0.447,0.585,Disgust,False
0.896,0.924,0.619,Surprise,False
0.527,0.576,0.079,Fear,False
0.941,0.408,0.624,Surprise,False
0.66,0.717,0.541,Surprise,False
0.865,0.088,0.875,Surprise,False
0.551,0.125,0.067,Sadness,True
0.874,0.869,0.441,Surprise,False
0.738,0.069,0.942,Surprise,False
0.377,0.26,0.522,Surprise,False
0.931,0.854,0.331,Surprise,False
0.896,0.808,0.74,Surprise,False
0.91,0.324,0.569,Surprise,False
0.602,0.195,0.821,Surprise,False
0.098,0.754,0.151,Fear,False
0.001,0.336,0.028,Fear,False
0.099,0.4,0.638,Surprise,False
0.131,0.257,0.361,Surprise,False
0.793,0.316,0.71,Happiness,True
0.147,0.852,0.218,Surprise,False
0.362,0.982,0.882,Surprise,False
0.476,0.403,0.021,Fear,False
0.349,0.377,0.221,Surprise,False
0.249,0.417,0.776,Surprise,False
0.831,0.892,0.046,Fear,False
0.081,0.198,0.47,Surprise,False
0.973,0.714,0.794,Anger,False
0.887,0.166,0.621,Surprise,False
0.185,0.033,0.093,Fear,False
0.256,0.989,0.047,Fear,False
0.372,0.302,0.369,Disgust,False
0.049,0.913,0.942,Anger,False
0.254,0.5,0.116,Fear,False
0.113,0.918,0.006,Fear,False
0.182,0.042,0.275,Surprise,False
0.766,0.955,0.702,Surprise,False
0.007,0.46,0.284,Surprise,False
0.779,0.238,0.622,Surprise,False
0.482,0.292,0.41,Surprise,False
0.783,0.337,0.6,Surprise,False
0.319,0.06,0.205,Surprise,False
0.354,0.742,0.897,Surprise,False
0.951,0.835,0.386,Fear,True
0.959,0.482,0.642,Fear,True
0.763,0.483,0.305,Surprise,False
0.697,0.389,0.499,Sadness,False
0.752,0.73,0.852,Surprise,False
0.188,0.331,0.755,Surprise,False
0.71,0.299,0.921,Surprise,False
0.885,0.955,0.342,Surprise,False
0.196,0.427,0.534,Anger,True
0.386,0.563,0.117,Fear,False
0.563,0.261,0.582,Sadness,False
0.368,0.567,0.348,Disgust,False
0.207,0.128,0.858,Surprise,False
0.805,0.24,0.693,Surprise,False
0.468,0.322,0.384,Surprise,False
0.257,0.282,0.469,Surprise,False
0.914,0.851,0.955,Surprise,False
0.442,0.793,0.227,Surprise,False
0.168,0.549,0.704,Surprise,False
0.021,0.217,0.603,Surprise,False
0.066,0.322,0.59,Surprise,False
0.146,0.498,0.883,Surprise,False
0.528,0.898,0.695,Surprise,False
0.677,0.657,0.828,Surprise,False
0.332,0.169,0.691,Fear,True
0.535,0.315,0.229,Surprise,False
0.967,0.448,0.363,Surprise,False
0.879,0.264,0.239,Surprise,False
0.327,0.015,0.167,Fear,False
0.734,0.648,0.029,Fear,False
0.716,0.911,0.861,Surprise,False
0.627,0.113,0.99,Surprise,False
0.342,0.079,0.231,Fear,True
0.916,0.183,0.004,Fear,False
0.57,0.48,0.963,Surprise,False
0.337,0.072,0.492,Surprise,False
0.245,0.314,0.619,Disgust,False
0.833,0.349,0.08,Fear,False
0.974,0.269,0.896,Surprise,False
0.405,0.206,0.527,Surprise,False
0.375,0.821,0.502,Fear,True
0.827,0.175,0.86,Surprise,False
0.244,0.263,0.822,Surprise,False
0.659,0.356,0.541,Sadness,False
0.032,0.179,0.957,Fear,True
0.998,0.176,0.329,Surprise,False
0.207,0.919,0.791,Surprise,False
0.624,0.743,0.693,Surprise,False
0.841,0.355,0.272,Surprise,False
0.369,0.883,0.736,Surprise,False
0.124,0.698,0.49,Surprise,False
0.775,0.64,0.358,Surprise,False
0.27,0.009,0.556,Surprise,False
0.984,0.11,0.41,Surprise,False
0.531,0.556,0.443,Surprise,False
0.409,0.398,0.074,Fear,False
0.618,0.7,0.105,Fear,False
0.327,0.393,0.995,Surprise,False
0.622,0.558,0.361,Surprise,False
0.846,0.18,0.569,Surprise,False
0.513,0.567,0.764,Surprise,False
0.47,0.489,0.56,Surprise,False
0.647,0.877,0.161,Fear,False
0.713,0.575,0.208,Surprise,False
0.574,0.314,0.524,Sadness,False
0.57,0.697,0.052,Fear,False
0.709,0.802,0.201,Surprise,False
0.36,0.48,0.251,Surprise,False
0.713,0.223,0.849,Surprise,False
0.441,0.809,0.259,Surprise,False
0.783,0.907,0.544,Surprise,False
0.361,0.816,0.282,Surprise,False
0.939,0.574,0.824,Surprise,False
0.488,0.982,0.987,Surprise,False
0.425,0.926,0.528,Surprise,False
0.51,0.513,0.462,Surprise,False
0.826,0.162,0.596,Surprise,False
0.169,0.905,0.714,Happiness,False
0.704,0.225,0.267,Sadness,False
0.729,0.803,0.102,Fear,False
0.242,0.33,0.006,Fear,False
0.253,0.978,0.02,Fear,False
0.716,0.439,0.499,Sadness,False
0.421,0.694,0.417,Surprise,False
0.369,0.174,0.798,Surprise,False
0.91,0.513,0.597,Surprise,False
0.3,0.545,0.045,Sadness,True
0.358,0.351,0.179,Fear,False
0.784,0.674,0.562,Surprise,False
0.858,0.256,0.95,Surprise,False
0.946,0.952,0.982,Anger,False
0.133,0.47,0.184,Fear,False
0.098,0.839,0.3,Surprise,False
0.117,0.465,0.283,Surprise,False
0.923,0.632,0.059,Fear,False
0.296,0.201,0.421,Surprise,False
0.652,0.058,0.065,Fear,False
0.875,0.13,0.136,Fear,False
0.575,0.278,0.677,Surprise,False
0.515,0.615,0.605,Surprise,False
0.521,0.056,0.598,Fear,True
0.926,0.605,0.424,Surprise,False
0.695,0.237,0.89,Surprise,False
0.451,0.755,0.448,Surprise,False
0.16,0.542,0.391,Surprise,False
0.11,0.604,0.893,Surprise,False
0.19,0.955,0.517,Surprise,False
0.813,0.993,0.525,Surprise,False
0.583,0.39,0.453,Fear,True
0.456,0.505,0.551,Fear,True
0.726,0.072,0.569,Surprise,False
0.889,0.944,0.138,Fear,False
0.353,0.367,0.674,Disgust,False
0.974,0.036,0.447,Surprise,False
0.267,0.616,0.176,Fear,False
0.015,0.549,0.875,Surprise,False
0.987,0.387,0.704,Surprise,False
0.202,0.497,0.958,Surprise,False
0.787,0.171,0.326,Surprise,False
0.398,0.15,0.852,Surprise,False
0.803,0.791,0.678,Surprise,False
0.526,0.89,0.785,Surprise,False
0.275,0.614,0.765,Surprise,False
0.889,0.691,0.676,Surprise,False
0.719,0.461,0.534,Sadness,False
0.005,0.783,0.768,Anger,False
0.538,0.821,0.549,Surprise,False
0.552,0.988,0.834,Surprise,False
0.639,0.615,0.729,Surprise,False
0.023,0.71,0.717,Anger,False
0.834,0.389,0.492,Surprise,False
0.178,0.003,0.429,Surprise,False
0.536,0.515,0.45,Surprise,False
0.991,0.808,0.058,Fear,False
0.815,0.424,0.554,Surprise,False
0.26,0.932,0.618,Surprise,False
0.208,0.934,0.135,Fear,False
0.033,0.745,0.417,Surprise,False
0.502,0.155,0.011,Fear,False
0.486,0.966,0.001,Fear,False
0.851,0.818,0.931,Surprise,False
0.757,0.677,0.381,Surprise,False
0.168,0.429,0.262,Surprise,False
0.48,0.375,0.546,Surprise,False
0.821,0.288,0.067,Fear,False
0.727,0.04,0.281,Fear,True
0.071,0.661,0.018,Fear,False
0.416,0.145,0.034,Fear,False
0.716,0.898,0.474,Surprise,False
0.958,0.905,0.608,Anger,False
0.494,0.388,0.883,Surprise,False
0.98,0.299,0.341,Surprise,False
0.085,0.927,0.892,Happiness,False
0.881,0.615,0.557,Surprise,False
0.739,0.674,0.561,Surprise,False
0.106,0.814,0.032,Fear,False
0.366,0.035,0.793,Surprise,False
0.368,0.027,0.179,Fear,False
0.737,0.941,0.142,Fear,False
0.115,0.559,0.553,Surprise,False
0.327,0.917,0.545,Surprise,False
0.235,0.686,0.902,Surprise,False
0.983,0.995,0.103,Fear,False
0.165,0.997,0.227,Surprise,False
0.372,0.896,0.951,Surprise,False
0.346,0.031,0.67,Surprise,False
0.737,0.698,0.346,Surprise,False
0.787,0.333,0.887,Surprise,False
0.579,0.047,0.898,Surprise,False
0.874,0.315,0.484,Surprise,False
0.786,0.406,0.99,Surprise,False
0.821,0.408,0.597,Fear,True
0.124,0.584,0.641,Surprise,False
0.545,0.308,0.972,Surprise,False
0.141,0.916,0.673,Surprise,False
0.028,0.979,0.483,Surprise,False
0.279,0.971,0.315,Surprise,False
0.473,0.403,0.516,Surprise,False
0.121,0.437,0.313,Surprise,False
0.558,0.488,0.578,Sadness,False
0.308,0.227,0.391,Happiness,True
0.967,0.042,0.66,Surprise,False
0.43,0.298,0.036,Fear,False
0.999,0.513,0.09,Fear,False
0.072,0.429,0.5,Surprise,False
0.5,0.217,0.195,Fear,False
0.772,0.909,0.633,Surprise,False
0.789,0.789,0.493,Surprise,False
0.651,0.825,0.462,Surprise,False
0.375,0.337,0.164,Fear,False
0.336,0.705,0.604,Surprise,False
0.414,0.912,0.511,Surprise,False
0.401,0.313,0.93,Surprise,False
0.708,0.414,0.831,Surprise,False
0.947,0.664,0.206,Surprise,False
0.065,0.036,0.858,Surprise,False
0.895,0.097,0.924,Surprise,False
0.25,0.406,0.946,Surprise,False
0.692,0.554,0.932,Surprise,False
0.085,0.274,0.644,Surprise,False
0.902,0.251,0.155,Fear,False
0.923,0.075,0.44,Surprise,False
0.929,0.927,0.916,Happiness,True
0.682,0.304,0.594,Sadness,False
0.31,0.93,0.791,Surprise,False
0.105,0.495,0.364,Happiness,True
0.122,0.083,0.381,Surprise,False
0.28,0.85,0.196,Fear,False
0.101,0.746,1.0,Anger,True
0.772,0.395,0.954,Surprise,False
0.39,0.957,0.961,Surprise,False
0.983,0.263,0.26,Surprise,False
0.125,0.259,0.657,Surprise,False
0.829,0.128,0.997,Surprise,False
0.422,0.642,0.531,Surprise,False
0.952,0.391,0.513,Surprise,False
0.211,0.485,0.129,Fear,False
0.563,0.151,0.863,Surprise,False
0.427,0.47,0.945,Surprise,False
0.916,0.963,0.243,Surprise,False
0.017,0.982,0.058,Fear,False
0.86,0.083,0.016,Fear,False
0.671,0.6,0.586,Surprise,False
0.048,0.812,0.407,Surprise,False
0.821,0.013,0.46,Surprise,False
0.886,0.31,0.403,Surprise,False
0.851,0.6,0.423,Surprise,False
0.566,0.952,0.183,Fear,False
0.216,0.188,0.632,Surprise,False
0.474,0.705,0.035,Sadness,True
0.439,0.0,0.074,Sadness,True
0.389,0.337,0.813,Surprise,False
0.155,0.833,0.634,Happiness,True
0.281,0.769,0.824,Surprise,False
0.34,0.829,0.609,Surprise,False
0.738,0.857,0.317,Surprise,False
0.475,0.498,0.148,Fear,False
0.857,0.143,0.535,Surprise,False
0.738,0.067,0.468,Surprise,False
0.607,0.448,0.925,Surprise,False
0.447,0.697,0.799,Surprise,False
0.554,0.884,0.383,Surprise,False
0.115,0.721,0.675,Fear,True
0.74,0.052,0.542,Surprise,False
0.815,0.023,0.881,Surprise,False
0.592,0.635,0.449,Surprise,False
0.605,0.417,0.882,Surprise,False
0.574,0.496,0.952,Surprise,False
0.443,0.754,0.472,Happiness,True
0.26,0.067,0.037,Fear,False
0.575,0.978,0.931,Surprise,False
0.099,0.3,0.513,Surprise,False
0.06,0.413,0.087,Fear,False
0.069,0.564,0.102,Fear,False
0.321,0.219,0.286,Surprise,False
0.27,0.445,0.378,Disgust,False
0.596,0.093,0.556,Sadness,False
0.326,0.937,0.537,Surprise,False
0.239,0.648,0.933,Surprise,False
0.25,0.045,0.675,Surprise,False
0.904,0.733,0.898,Surprise,False
0.157,0.269,0.133,Disgust,True
0.748,0.004,0.431,Happiness,True
0.988,0.313,0.533,Surprise,False
0.66,0.655,0.904,Surprise,False
0.423,0.49,0.396,Surprise,False
0.229,0.447,0.415,Disgust,False
0.219,0.479,0.958,Surprise,False
0.622,0.994,0.02,Fear,False
0.409,0.701,0.584,Surprise,False
0.882,0.462,0.131,Fear,False
0.733,0.151,0.758,Surprise,False
0.512,0.594,0.591,Surprise,False
0.841,0.04,0.387,Surprise,False
0.735,0.12,0.383,Surprise,False
0.103,0.844,0.516,Surprise,False
0.146,0.408,0.644,Surprise,False
0.738,0.804,0.046,Fear,False
0.844,0.264,0.933,Surprise,False
0.783,0.5,0.84,Surprise,False
0.667,0.565,0.595,Surprise,False
0.67,0.401,0.968,Surprise,False
0.64,0.933,0.413,Surprise,False
0.098,0.918,0.106,Fear,False
0.015,0.788,0.82,Happiness,True
0.303,0.002,0.321,Surprise,False
0.408,0.793,0.533,Surprise,False
0.154,0.301,0.812,Surprise,False
0.762,0.306,0.933,Surprise,False
0.062,0.922,0.872,Surprise,False
0.954,0.258,0.945,Surprise,False
0.32,0.553,0.103,Fear,False
0.852,0.193,0.738,Surprise,False
0.463,0.674,0.992,Surprise,False
0.042,0.275,0.116,Fear,False
0.097,0.358,0.763,Surprise,False
0.564,0.531,0.504,Surprise,False
0.457,0.601,0.114,Sadness,True
0.714,0.116,0.448,Sadness,False
0.226,0.231,0.957,Surprise,False
0.925,0.269,0.688,Surprise,False
0.718,0.503,0.513,Surprise,False
0.26,0.277,0.075,Fear,False
0.41,0.771,0.201,Surprise,False
0.218,0.627,0.598,Disgust,False
0.857,0.491,0.929,Surprise,False
0.848,0.578,0.769,Surprise,False
0.321,0.923,0.226,Surprise,False
0.449,0.051,0.391,Surprise,False
0.629,0.435,0.88,Surprise,False
0.726,0.047,0.004,Fear,False
0.161,0.88,0.161,Fear,False
0.475,0.424,0.801,Surprise,False
0.154,0.224,0.868,Surprise,False
0.517,0.491,0.379,Surprise,False
0.565,0.874,0.258,Surprise,False
0.631,0.868,0.536,Surprise,False
0.303,0.303,0.51,Disgust,False
0.404,0.871,0.659,Surprise,False
0.2,0.597,0.454,Disgust,False
0.604,0.504,0.57,Fear,True
0.848,0.943,0.305,Surprise,False
0.921,0.189,0.24,Surprise,False
0.775,0.84,0.425,Surprise,False
0.352,0.335,0.939,Surprise,False
0.147,0.322,0.214,Surprise,False
0.541,0.196,0.254,Surprise,False
0.235,0.628,0.579,Disgust,False
0.563,0.275,0.025,Fear,False
0.968,0.091,0.925,Surprise,False
0.035,0.309,0.155,Fear,False
0.69,0.728,0.539,Surprise,False
0.243,0.149,0.236,Surprise,False
0.37,0.5,0.412,Disgust,False
0.491,0.376,0.299,Surprise,False
0.36,0.824,0.126,Fear,False
0.282,0.496,0.949,Surprise,False
0.383,0.821,0.343,Surprise,False
0.083,0.336,0.505,Surprise,False
0.945,0.415,0.255,Surprise,False
0.83,0.198,0.421,Surprise,False
0.478,0.781,0.958,Surprise,False
0.73,0.561,0.472,Surprise,False
0.876,0.246,0.298,Surprise,False
0.45,0.246,0.602,Surprise,False
0.157,0.443,0.868,Surprise,False
0.046,0.618,0.217,Surprise,False
0.885,0.589,0.737,Surprise,False
0.371,0.719,0.71,Surprise,False
0.951,0.917,0.033,Fear,False
0.609,0.079,0.68,Surprise,False
0.914,0.121,0.795,Surprise,False
0.626,0.738,0.42,Surprise,False
0.393,0.199,0.069,Fear,False
0.046,0.839,0.67,Anger,False
0.781,0.715,0.343,Surprise,False
0.151,0.988,0.023,Fear,False
0.814,0.14,0.264,Surprise,False
0.699,0.357,0.262,Sadness,False
0.365,0.779,0.009,Fear,False
0.925,0.949,0.596,Surprise,False
0.051,0.273,0.967,Surprise,False
0.176,0.752,0.72,Happiness,False
0.913,0.742,0.325,Happiness,True
0.639,0.586,0.486,Surprise,False
0.916,0.654,0.234,Surprise,False
0.723,0.649,0.677,Surprise,False
0.783,0.454,0.339,Surprise,False
0.869,0.008,0.641,Surprise,False
0.913,0.269,0.339,Surprise,False
0.818,0.248,0.231,Surprise,False
0.549,0.35,0.715,Surprise,False
